AM_ID,TA_ID,TAMBON_T,TAMBON_E
4711,471102,โพนแพง,Phon Phaeng
4711,471105,ท่าก้อน,Tha Kon
4711,471107,บะหว้า,Bawa
4711,471101,อากาศ,Akat
4711,471104,โพนงาม,Phon Ngam
4711,471103,วาใหญ่,Wa Yai
4711,471108,สามัคคีพัฒนา,Samakkhi Phatthana
4712,471212,ค้อใต้,Kho Tai
4712,471217,ตาลเนิ้ง,Tan Noeng
4712,471216,ตาลโกน,Tan Kon
4712,471204,บ้านต้าย,Ban Tai
4712,471213,พันนา,Phan Na
4712,471210,หนองหลวง,Nong Luang
4712,471207,โพนสูง,Phon Sung
4712,471220,ธาตุทอง,That Thong
4712,471214,แวง,Waeng
4712,471221,บ้านถ่อน,Ban Thon
4712,471215,ทรายมูล,Sai Mun
4712,471206,บงเหนือ,Bong Nuea
4712,471211,บงใต้,Bong Tai
4712,471208,โคกสี,Khok Si
4712,471203,คำสะอาด,Kham Sa-At
4712,471201,สว่างแดนดิน,Sawang Daen Din
4713,471303,วัฒนา,Watthana
4713,471304,ปทุมวาปี,Pathum Wapi
4713,471301,ส่องดาว,Song Dao
4713,471302,ท่าศิลา,Tha Sila
4714,471402,บึงทวาย,Bueng Thawai
4714,471401,เต่างอย,Tao Ngoi
4714,471403,นาตาล,Na Tan
4714,471404,จันทร์เพ็ญ,Chan Phen
4715,471502,เหล่าโพนค้อ,Lao Phon Kho
4715,471504,แมดนาท่ม,Maet Na Thom
4715,471503,ด่านม่วงคำ,Dan Muang Kham
4715,471501,ตองโขบ,Tong Khop
4716,471604,โคกศิลา,Khok Sila
4716,471603,ทุ่งแก,Thung Kae
4716,471602,เจริญศิลป์,Charoen Sin
4716,471605,หนองแปน,Nong Paen
4716,471601,บ้านเหล่า,Ban Lao
4717,471705,เชียงสือ,Chiang Sue
4717,471704,บ้านแป้น,Ban Paen
4717,471702,นาแก้ว,Na Kaeo
4717,471703,นาตงวัฒนา,Na Tong Watthana
4717,471701,บ้านโพน,Ban Phon
4718,471802,หลุบเลา,Luplao
4718,471804,กกปลาซิว,Kok Pla Sio
4718,471801,สร้างค้อ,Sang Kho
4718,471803,โคกภู,Khok Phu
4801,480101,ในเมือง,Nai Mueang
4801,480113,ดงขวาง,Dong Khwang
4801,480104,นาราชควาย,Na Ratchakhwai
4801,480109,บ้านกลาง,Ban Klang
4801,480115,โพธิ์ตาก,Pho Tak
4801,480103,นาทราย,Na Sai
4801,480110,ท่าค้อ,Tha Kho
4801,480112,หนองญาติ,Nong Yat
4801,480107,อาจสามารถ,At Samat
4801,480108,ขามเฒ่า,Kham Thao
4801,480114,วังตามัว,Wang Ta Mua
4801,480111,คำเตย,Kham Toei
4801,480105,กุรุคุ,Kurukhu
4801,480106,บ้านผึ้ง,Ban Phueng
4802,480208,หนองเทาใหญ่,Nong Thao Yai
4802,480204,โคกสว่าง,Khok Sawang
4802,480207,นามะเขือ,Na Makhuea
4802,480205,โคกสูง,Khok Sung
4802,480202,หนองฮี,Nong Hi
4802,480206,มหาชัย,Mahachai
4802,480203,กุตาไก้,Kut Takai
4802,480201,ปลาปาก,Pla Pak
4803,480301,ท่าอุเทน,Tha Uthen
4803,480306,พะทาย,Phathai
4803,480311,เวินพระบาท,Woen Phrabat
4803,480314,หนองเทา,Nong Thao
4803,480305,พนอม,Phanom
4803,480302,โนนตาล,Non Tan
4803,480304,ไชยบุรี,Chai Buri
4803,480312,รามราช,Rammarat
4803,480303,ท่าจำปา,Tha Champa
4804,480408,นางัว,Na Ngua
4804,480402,ไผ่ล้อม,Phai Lom
4804,480401,บ้านแพง,Ban Phaeng
4804,480403,โพนทอง,Phon Thong
4804,480404,หนองแวง,Nong Waeng
4805,480506,แสนพัน,Saen Phan
4805,480511,กุดฉิม,Kut Chim
4805,480501,ธาตุพนม,That Phanom
4805,480502,ฝั่งแดง,Fang Daeng
4805,480503,โพนแพง,Phon Phaeng
4805,480507,ดอนนางหงส์,Don Nang Hong
4805,480504,พระกลางทุ่ง,Phra Klang Thung
4805,480512,ธาตุพนมเหนือ,That Phanom Nuea
4805,480510,นาหนาด,Na Nat
4805,480505,นาถ่อน,Na Thon
4805,480509,อุ่มเหม้า,Um Mao
4805,480508,น้ำก่ำ,Nam Kam
4806,480607,หนองย่างชิ้น,Nong Yang Chin
4806,480603,ท่าลาด,Tha Lat
4806,480608,เรณูใต้,Renu Tai
4806,480602,โพนทอง,Phon Thong
4806,480609,นาขาม,Nakham
4806,480605,โคกหินแฮ่,Khok Hin Hae
4806,480601,เรณู,Renu
4806,480604,นางาม,Na Ngam
4807,480715,สีชมพู,Si Chomphu
4807,480702,พระซอง,Phra Song
4807,480704,นาคู่,Na Khu
4807,480703,หนองสังข์,Nong Sang
4807,480709,นาเลียง,Na Liang
4807,480705,พิมาน,Phiman
4807,480713,คำพี้,Kham Phi
4807,480706,พุ่มแก,Phum Kae
4807,480707,ก้านเหลือง,Kan Lueang
4807,480712,บ้านแก้ง,Ban Kaeng
4807,480701,นาแก,Na Kae
4807,480708,หนองบ่อ,Nong Bo
4808,480801,ศรีสงคราม,Si Songkhram
4808,480808,โพนสว่าง,Phon Sawang
4808,480803,บ้านเอื้อง,Ban Ueang
4808,480809,หาดแพง,Hat Phaeng
4808,480802,นาเดื่อ,Na Duea
4808,480806,บ้านข่า,Ban Kha
4808,480805,ท่าบ่อสงคราม,Tha Bo Songkhram
4808,480807,นาคำ,Na Kham
4808,480804,สามผง,Sam Phong
4809,480904,นาคูณใหญ่,Na Khun Yai
4809,480906,ท่าเรือ,Tha Ruea
4809,480903,บ้านเสียว,Ban Siao
4809,480905,เหล่าพัฒนา,Lao Phathana
4809,480901,นาหว้า,Na Wa
4809,480902,นางัว,Na Ngua
4810,481006,โพนจาน,Phon Chan
4810,481002,นาหัวบ่อ,Na Hua Bo
4810,481003,นาขมิ้น,Na Khamin
4810,481005,บ้านค้อ,Ban Kho
4810,481001,โพนสวรรค์,Phon Sawan
4811,481103,ดอนเตย,Don Toei
4811,481101,นาทม,Na Thom
4811,481102,หนองซน,Nong Son
4812,481202,ยอดชาด,Khok Si
4812,481204,หนองโพธิ์,Nong Pho
4812,481203,โคกสี,Yot Chat
4812,481201,วังยาง,Wang Yang
4901,490102,ศรีบุญเรือง,Si Bunrueang
4901,490113,กุดแข้,Kut Khae
4901,490106,ผึ่งแดด,Phueng Daet
4901,490104,บางทรายใหญ่,Bang Sai Yai
4901,490112,ดงมอน,Dong Mon
4901,490101,มุกดาหาร,Mukdahan
4901,490108,นาสีนวน,Na Si Nuan
4901,490105,โพนทราย,Phon Sai
4901,490103,บ้านโคก,Ban Khok
4901,490110,คำอาฮวน,Kham A Huan
4901,490107,นาโสก,Na Sok
4901,490109,คำป่าหลาย,Kham Pa Lai
4901,490111,ดงเย็น,Dong Yen
4902,490206,โชคชัย,Chok Chai
4902,490207,ร่มเกล้า,Romklao
4902,490202,นากอก,Na Kok
4902,490201,นิคมคำสร้อย,Nikhom Kham Soi
4902,490204,กกแดง,Kok Daeng
4902,490203,หนองแวง,Nong Waeng
4902,490205,นาอุดม,Na Udom
4903,490307,บ้านแก้ง,Ban Kaeng
4903,490302,โพธิ์ไทร,Pho Sai
4903,490301,ดอนตาล,Don Tan
4903,490305,บ้านบาก,Ban Bak
4903,490306,นาสะเม็ง,Na Sameng
4903,490303,ป่าไร่,Pa Rai
4903,490304,เหล่าหมี,Lao Mi
4904,490402,หนองบัว,Nong Bua
4904,490405,ชะโนดน้อย,Chanot Noi
4904,490404,หนองแคน,Nong Khaen
4904,490401,ดงหลวง,Dong Luang
4904,490406,พังแดง,Phang Daeng
4904,490403,กกตูม,Kok Tum
4905,490505,หนองเอี่ยน,Nong Ian
4905,490511,เหล่าสร้างถ่อ,Lao Sang Tho
4905,490501,บ้านช่ง,
4905,490514,น้ำเที่ยง,Nam Thiang
4905,490512,คำบก,Kham Bok
4905,490508,โพนงาม,Phon Ngam
4905,490506,บ้านค้อ,Ban Kho
4905,490507,บ้านเหล่า,Ban Lao
4905,490504,คำชะอี,Kham Cha-I
4906,490605,ดงหมู,Dong Mu
4906,490604,ชะโนด,Chanot
4906,490603,บางทรายน้อย,Bang Sai Noi
4906,490602,ป่งขาม,Pong Kham
4906,490601,หว้านใหญ่,Wan Yai
4907,490706,หนองสูงเหนือ,Nong Sung Nuea
4907,490701,หนองสูง,Nong Sung
4907,490703,ภูวง,Phu Wong
4907,490704,บ้านเป้า,Ban Pao
4907,490705,หนองสูงใต้,Nong Sung Tai
4907,490702,โนนยาง,Non Yang
5001,500102,พระสิงห์,Phra Sing
5001,500103,หายยา,Hai Ya
5001,500104,ช้างม่อย,Chang Moi
5001,500115,ป่าตัน,Pa Tan
5001,500101,ศรีภูมิ,Si Phum
5001,500116,สันผีเสื้อ,San Phisuea
5001,500113,หนองป่าครั่ง,Nong Pa Khrang
5001,500105,ช้างคลาน,Chang Khlan
5001,500111,หนองหอย,Nong Hoi
5001,500114,ฟ้าฮ่าม,Fa Ham
5001,500106,วัดเกต,Wat Ket
5001,500112,ท่าศาลา,Tha Sala
5001,500110,ป่าแดด,Pa Daet
5001,500107,ช้างเผือก,Chang Phueak
5001,500109,สุเทพ,
5002,500204,ข่วงเปา,Khuang Pao
5002,500205,สบเตี๊ยะ,Sop Tia
5002,500207,ดอยแก้ว,Doi Kaeo
5002,500209,แม่สอย,Mae Soi
5002,500206,บ้านแปะ,Ban Pae
5002,500203,บ้านหลวง,Ban Luang
5003,500302,ท่าผา,Tha Pha
5003,500301,ช่างเคิ่ง,Chang Khoeng
5003,500307,ปางหินฝน,Pang Hin Fon
5003,500308,กองแขก,Kong Khaek
5003,500303,บ้านทับ,Ban Thap
5003,500304,แม่ศึก,Mae Suek
5003,500305,แม่นาจร,Mae Na Chon
5004,500403,เมืองงาย,Mueang Ngai
5004,500407,ทุ่งข้าวพวง,Thung Khao Phuang
5004,500402,เมืองนะ,Mueang Na
5004,500401,เชียงดาว,Chiang Dao
5004,500405,เมืองคอง,Mueang Khong
5004,500406,ปิงโค้ง,Ping Khong
5004,500404,แม่นะ,Mae Na
5005,500507,ตลาดขวัญ,Talat Khwan
5005,500510,ตลาดใหญ่,Talat Yai
5005,500505,สง่าบ้าน,Sa-Nga Ban
5005,500506,ป่าลาน,Pa Lan
5005,500509,แม่คือ,Mae Khue
5005,500511,แม่ฮ้อยเงิน,Mae Hoi Ngoen
5005,500508,สำราญราษฎร์,Samran Rat
5005,500502,สันปูเลย,San Pu Loei
5005,500504,ป่าป้อง,Pa Pong
5005,500512,แม่โป่ง,Mae Pong
5005,500501,เชิงดอย,Choeng Doi
5005,500514,เทพเสด็จ,Thep Sadet
5005,500503,ลวงเหนือ,Luang Nuea
5005,500513,ป่าเมี่ยง,Pa Miang
5006,500604,ช่อแล,Cho Lae
5006,500601,สันมหาพน,San Mahaphon
5006,500608,สันป่ายาง,San Pa Yang
5006,500602,แม่แตง,Mae Taeng
5006,500611,บ้านช้าง,Ban Chang
5006,500610,เมืองก๋าย,Mueang Kai
5006,500603,ขี้เหล็ก,Khi Lek
5006,500606,สบเปิง,Sop Poeng
5006,500613,อินทขิล,Inthakhin
5006,500607,บ้านเป้า,Ban Pao
5006,500605,แม่หอพระ,Mae Ho Phra
5006,500612,กื้ดช้าง,Kuet Chang
5006,500609,ป่าแป๋,Pa Pae
5007,500702,ริมเหนือ,Rim Nuea
5007,500701,ริมใต้,Rim Tai
5007,500711,เหมืองแก้ว,Mueang Kaeo
5007,500709,แม่สา,Mae Sa
5007,500703,สันโป่ง,San Pong
5007,500706,ห้วยทราย,Huai Sai
5007,500704,ขี้เหล็ก,Khi Lek
5007,500708,โป่งแยง,Pong Yaeng
5007,500710,ดอนแก้ว,Don Kaeo
5007,500707,แม่แรม,Mae Raem
5007,500705,สะลวง,Saluang
5008,500802,สะเมิงเหนือ,Samoeng Nuea
5008,500803,แม่สาบ,Mae Sap
5008,500804,บ่อแก้ว,Bo Kaeo
5008,500805,ยั้งเมิน,Yung Moen
5008,500801,สะเมิงใต้,Samoeng Tai
5009,500906,สันทราย,San Sai
5009,500901,เวียง,Wiang
5009,500912,โป่งน้ำร้อน,Pong Nam Ron
5009,500904,แม่งอน,Mae Ngon
5009,500903,ม่อนปิ่น,Mon Pin
5009,500910,แม่คะ,Mae Kha
5010,501003,สันต้นหมื้อ,San Ton Mue
5010,501005,ท่าตอน,Tha Ton
5010,501001,แม่อาย,Mae Ai
5010,501002,แม่สาว,Mae Sao
5010,501006,บ้านหลวง,Ban Luang
5010,501004,แม่นาวาง,Mae Na Wang
5011,501102,ทุ่งหลวง,Thung Luang
5011,501101,เวียง,Wiang
5011,501106,บ้านโป่ง,Ban Pong
5011,501108,เขื่อนผาก,Khuean Phak
5011,501107,น้ำแพร่,Nam Phrae
5011,501103,ป่าตุ้ม,Pa Tum
5011,501104,ป่าไหน่,Pa Nai
5011,501109,แม่แวน,Mae Waen
5011,501105,สันทราย,San Sai
5011,501110,แม่ปั๋ง,Mae Pang
5011,501111,โหล่งขอด,Long Khot
5012,501203,ท่าวังพร้าว,Tha Wang Phrao
5012,501204,มะขามหลวง,Makham Luang
5012,501210,ทุ่งต้อม,ทุ่งต้อม
5012,501215,มะขุนหวาน,Makhun Wan
5012,501201,ยุหว่า,Yu Wa
5012,501202,สันกลาง,San Klang
5012,501208,ทุ่งสะโตก,Thung Satok
5012,501206,บ้านแม,Ban Mae
5012,501207,บ้านกลาง,Ban Klang
5012,501205,แม่ก๊า,Mae Ka
5012,501214,น้ำบ่อหลวง,Nam Bo Luang
5013,501302,ทรายมูล,Sai Mun
5013,501313,สันกลาง,San Klang
5013,501310,แม่ปูคา,Mae Pu Kha
5013,501312,ต้นเปา,Ton Pao
5013,501303,ร้องวัวแดง,Rong Wua Daeng
5013,501305,แช่ช้าง,Chae Chang
5013,501301,สันกำแพง,San Kamphaeng
5013,501304,บวกค้าง,Buak Khang
5013,501311,ห้วยทราย,Huai Sai
5013,501306,ออนใต้,On Tai
5014,501401,สันทรายหลวง,San Sai Luang
5014,501405,สันป่าเปา,San Pa Pao
5014,501403,สันพระเนตร,San Phranet
5014,501404,สันนาเม็ง,San Na Meng
5014,501402,สันทรายน้อย,San Sai Noi
5014,501411,เมืองเล็น,Mueang Len
5014,501407,หนองจ๊อม,Nong Chom
5014,501406,หนองแหย่ง,Nong Yaeng
5014,501412,ป่าไผ่,Pa Phai
5014,501408,หนองหาร,Nong Han
5014,501410,แม่แฝกใหม่,Mae Faek Mai
5015,501506,สบแม่ข่า,Sop Mae Kha
5015,501501,หางดง,Hang Dong
5015,501505,ขุนคง,Khun Khong
5015,501508,สันผักหวาน,San Phak Wan
5015,501502,หนองแก๋ว,Nong Kaeo
5015,501507,บ้านแหวน,Ban Waen
5015,501504,หนองตอง,Nong Tong
5015,501503,หารแก้ว,Han Kaeo
5015,501509,หนองควาย,Nong Khwai
5015,501511,น้ำแพร่,Nam Phrae
5015,501510,บ้านปง,Ban Pong
5016,501602,ฮอด,Hot
5016,501601,หางดง,Hang Dong
5016,501605,บ่อสลี,Bo Sali
5016,501603,บ้านตาล,Ban Tan
5016,501606,นาคอเรือ,นาคอเรือ
5016,501604,บ่อหลวง,Bo Luang
5017,501704,บ้านแอ่น,Ban Aen
5017,501705,บงตัน,Bong Tan
5017,501701,ดอยเต่า,Doi Tao
5017,501702,ท่าเดื่อ,Tha Duea
5017,501706,โปงทุ่ง,Pong Thung
5017,501703,มืดกา,Muet Ka
5018,501804,ม่อนจอง,Mon Chong
5018,501805,สบโขง,Sop Khong
5018,501806,นาเกียน,Na Kian
5018,501803,แม่ตื่น,Mae Tuen
5018,501801,อมก๋อย,Omkoi
5018,501802,ยางเปียง,Yang Piang
5019,501912,ป่าบง,Pa Bong
5019,501904,ไชยสถาน,Chaiya Sathan
5019,501909,ดอนแก้ว,Don Kaeo
5019,501908,ท่ากว้าง,Tha Kwang
5019,501901,ยางเนิ้ง,Yang Noeng
5019,501905,ขัวมุง,Khua Mung
5019,501902,สารภี,Saraphi
5019,501906,หนองแฝก,Nong Faek
5019,501911,สันทราย,San Sai
5019,501907,หนองผึ้ง,Nong Phueng
5019,501910,ท่าวังตาล,Tha Wang Tan
5019,501903,ชมภู,Chomphu
5020,502003,แสนไห,Saen Hai
5020,502002,เปียงหลวง,Piang Luang
5020,502001,เมืองแหง,Mueang Haeng
5021,502101,ปงตำ,Pong Tam
5021,502104,หนองบัว,Nong Bua
5021,502103,แม่ทะลบ,Mae Thalop
5021,502102,ศรีดงเย็น,Si Dong Yen
5022,502203,ทุ่งรวงทอง,Thung Ruang Thong
5022,502201,บ้านกาด,Ban Kat
5022,502202,ทุ่งปี้,Thung Pi
5022,502205,ดอนเปา,Don Pao
5022,502204,แม่วิน,Mae Win
5023,502302,ออนกลาง,On Klang
5023,502303,บ้านสหกรณ์,Ban Sahakon
5023,502304,ห้วยแก้ว,Huai Kaeo
5023,502301,ออนเหนือ,On Nuea
5023,502305,แม่ทา,Mae Tha
5023,502306,ทาเหนือ,Tha Nuea
5024,502402,สองแคว,Song Khwae
5024,502403,ยางคราม,Yang Khram
5024,502404,สันติสุข,Santi Suk
5024,502401,ดอยหล่อ,Doi Lo
5025,502502,แม่แดด,แม่แดด
5025,502501,บ้านจันทร์,บ้านจันทร์
5025,502503,แจ่มหลวง,แจ่มหลวง
5101,510101,ในเมือง,Nai Mueang
5101,510104,หนองช้างคืน,Nong Chang Khuen
5101,510106,ริมปิง,Rim Ping
5101,510105,ประตูป่า,Pratu Pa
5101,510108,บ้านแป้น,Ban Paen
5101,510111,เวียงยอง,Wiang Yong
5101,510117,หนองหนาม,Nong Nam
5101,510102,เหมืองง่า,Mueang Nga
5101,510112,บ้านกลาง,Ban Klang
5101,510103,อุโมงค์,Umong
5101,510107,ต้นธง,Ton Thong
5101,510109,เหมืองจี้,Mueang Chi
5101,510110,ป่าสัก,Pa Sak
5101,510113,มะเขือแจ้,Makhuea Chae
5101,510116,ศรีบัวบาน,Si Bua Ban
5102,510205,ทาทุ่งหลวง,Tha Thung Luang
5102,510204,ทาขุมเงิน,Tha Khum Ngoen
5102,510206,ทาแม่ลอบ,Tha Mae Lop
5102,510201,ทาปลาดุก,Tha Pla Duk
5102,510203,ทากาศ,Tha Kat
5102,510202,ทาสบเส้า,Tha Sopsao
5103,510304,ศรีเตี้ย,Si Tia
5103,510303,เหล่ายาว,Lao Yao
5103,510305,หนองปลาสะวาย,Nong Pla Sawai
5103,510301,บ้านโฮ่ง,Ban Hong
5103,510302,ป่าพลู,Pa Phlu
5104,510404,ดงดำ,Dong Dam
5104,510408,ป่าไผ่,Pa Phai
5104,510401,ลี้,Li
5104,510406,แม่ลาน,Mae Lan
5104,510403,นาทราย,Na Sai
5104,510402,แม่ตืน,Mae Tuen
5104,510409,ศรีวิชัย,Si Wichai
5104,510405,ก้อ,Ko
5105,510501,ทุ่งหัวช้าง,Thung Hua Chang
5105,510503,ตะเคียนปม,Takhian Pom
5105,510502,บ้านปวง,Ban Puang
5106,510601,ปากบ่อง,Pak Bong
5106,510605,บ้านเรือน,Ban Ruean
5106,510604,ม่วงน้อย,Muang Noi
5106,510602,ป่าซาง,Pa Sang
5106,510603,แม่แรง,Mae Raeng
5106,510607,ท่าตุ้ม,Tha Tum
5106,510606,มะกอก,Makok
5106,510608,น้ำดิบ,Nam Dip
5106,510611,นครเจดีย์,Nakhon Chedi
5107,510702,ห้วยยาบ,Huai Yap
5107,510701,บ้านธิ,Ban Thi
5108,510802,หนองยวง,Nong Yuang
5108,510801,หนองล่อง,Nong Long
5108,510803,วังผาง,Wang Phang
5201,520101,เวียงเหนือ สวนดอก สบตุ๋ย อยู่นอก1 ตำบล คือหัวเ*,
5201,520112,ทุ่งฝาย,Thung Fai
5201,520116,บ่อแฮ้ว,Bo Haeo
5201,520107,กล้วยแพะ,Kluai Phae
5201,520106,ชมพู,Chomphu
5201,520108,ปงแสนทอง,Pong Saen Thong
5201,520114,บ้านเป้า,Ban Pao
5201,520117,ต้นธงชัย,Ton Thong Chai
5201,520119,บุญนาคพัฒนา,Bunnak Phatthana
5201,520118,นิคมพัฒนา,Nikhom Phatthana
5201,520111,พิชัย,Phichai
5201,520110,บ้านเสด็จ,Ban Sadet
5201,520105,พระบาท,Phrabat
5201,520115,บ้านค่า,Ban Kha
5201,520113,บ้านเอื้อม,Ban Ueam
5201,520109,บ้านแลง,Ban Laeng
5202,520205,สบป้าน,Sop Pat
5202,520202,นาสัก,Na Sak
5202,520204,แม่เมาะ,Mae Mo
5202,520201,บ้านดง,Ban Dong
5202,520203,จางเหนือ,Chang Nuea
5203,520305,ศาลา,Sala
5203,520308,ท่าผา,Tha Pha
5203,520301,ลำปางหลวง,Lampang Luang
5203,520304,วังพร้าว,Wang Phrao
5203,520306,เกาะคา,Ko Kha
5203,520309,ใหม่พัฒนา,Mai Phatthana
5203,520303,ไหล่หิน,Lai Hin
5203,520302,นาแก้ว,Na Kaeo
5203,520307,นาแส่ง,Na Saeng
5204,520401,ทุ่งงาม,Thung Ngam
5204,520404,เสริมกลาง,Soem Klang
5204,520403,เสริมซ้าย,Soem Sai
5204,520402,เสริมขวา,Soem Khwa
5205,520501,หลวงเหนือ,Luang Nuea
5205,520502,หลวงใต้,Luang Tai
5205,520506,นาแก,Na Kae
5205,520503,บ้านโป่ง,Ban Pong
5205,520507,บ้านอ้อน,Ban On
5205,520505,ปงเตา,Pong Tao
5205,520508,บ้านแหง,Ban Haeng
5205,520510,แม่ตีบ,Mae Tip
5205,520504,บ้านร้อง,Ban Rong
5205,520509,บ้านหวด,Ban Huat
5206,520607,วิเชตนคร,Wichet Nakhon
5206,520601,แจ้ห่ม,Chae Hom
5206,520604,แม่สุก,Mae Suk
5206,520605,เมืองมาย,Mueang Mai
5206,520606,ทุ่งผึ้ง,Thung Phueng
5206,520602,บ้านสา,Ban Sa
5206,520603,ปงดอน,Pong Don
5207,520708,วังทรายคำ,Wang Sai Thong
5207,520703,วังใต้,Wang Tai
5207,520706,วังซ้าย,Wang Sai
5207,520702,วังเหนือ,Wang Nuea
5207,520701,ทุ่งฮั้ว,Thung Hua
5207,520704,ร่องเคาะ,Rong Kho
5207,520707,วังแก้ว,Wang Kaeo
5207,520705,วังทอง,Wang Thong
5208,520801,ล้อมแรด,Lom Raet
5208,520808,เถินบุรี,Thoen Buri
5208,520802,แม่วะ,Mae Wa
5208,520806,นาโป่ง,Na Pong
5208,520803,แม่ปะ,Mae Pa
5208,520804,แม่มอก,Mae Mok
5208,520807,แม่ถอด,Mae Thot
5208,520805,เวียงมอก,Wiang Mok
5209,520903,แม่ปุ,Mae Pu
5209,520902,ผาปัง,Pha Pang
5209,520904,พระบาทวังตวง,Phrabat Wang Tuang
5209,520901,แม่พริก,Mae Phrik
5210,521003,ป่าตัน,Pa Tan
5210,521002,นาครัว,Na Khrua
5210,521005,บ้านบอม,Ban Bom
5210,521007,ดอนไฟ,Don Fai
5210,521006,น้ำโจ้,Nam Cho
5210,521010,วังเงิน,Wang Ngoen
5210,521004,บ้านกิ่ว,Ban Kio
5210,521001,แม่ทะ,Mae Tha
5210,521011,สันดอนแก้ว,San Don Kaeo
5210,521008,หัวเสือ,Hua Suea
5211,521102,สมัย,Samai
5211,521103,แม่กัวะ,Mae Kua
5211,521101,สบปราบ,Sop Prap
5211,521104,นายาง,Na Yang
5212,521201,ห้างฉัตร,Hang Chat
5212,521204,ปงยางคก,Pong Yang Khok
5212,521202,หนองหล่ม,Nong Lom
5212,521207,วอแก้ว,Wo Kaeo
5212,521206,แม่สัน,Mae San
5212,521203,เมืองยาว,Mueang Yao
5212,521205,เวียงตาล,Wiang Tan
5213,521301,เมืองปาน,Mueang Pan
5213,521303,ทุ่งกว๋าว,Thung Khwao
5213,521305,หัวเมือง,Hua Mueang
5213,521302,บ้านขอ,Ban Kho
5213,521304,แจ้ซ้อน,Chae Son
5301,530101,ท่าอิฐ,Tha It
5301,530103,บ้านเกาะ,Ban Ko
5301,530108,น้ำริด,Nam Rit
5301,530115,หาดงิ้ว,Hat Ngio
5301,530111,บ้านด่าน,Ban Dan
5301,530102,ท่าเสา,Tha Sao
5301,530106,วังกะพี้,Wang Kaphi
5301,530117,ถ้ำฉลอง,Tham Chalong
5301,530113,วังดิน,Wang Din
5301,530104,ป่าเซ่า,Pa Sao
5301,530114,แสนตอ,Saen To
5301,530109,งิ้วงาม,Ngio Ngam
5301,530107,หาดกรวด,Hat Kruat
5301,530105,คุ้งตะเภา,Khung Taphao
5301,530116,ขุนฝาง,Khun Fang
5301,530112,ผาจุก,Pha Chuk
5301,530110,บ้านด่านนาขาม,Ban Dan Na Kham
5302,530205,ข่อยสูง,Khoi Sung
5302,530203,หาดสองแคว,Hat Song Khwae
5302,530202,บ้านแก่ง,Ban Kaeng
5302,530204,น้ำอ่าง,Nam Ang
5302,530201,วังแดง,Wang Daeng
5303,530302,หาดล้า,Hat La
5303,530308,ร่วมจิต,Ruam Chit
5303,530304,จริม,Charim
5303,530301,ท่าปลา,Tha Pla
5303,530307,นางพญา,Nang Phaya
5303,530305,น้ำหมัน,Nam Man
5303,530303,ผาเลือด,Pha Lueat
5303,530306,ท่าแฝก,Tha Faek
5304,530402,บ้านฝาย,Ban Fai
5304,530403,เด่นเหล็ก,Den Lek
5304,530401,แสนตอ,Saen To
5304,530404,น้ำไคร้,Nam Khrai
5304,530406,ห้วยมุ่น,Huai Mun
5304,530405,น้ำไฝ,Nam Phai
5305,530503,บ้านเสี้ยว,Ban Siao
5305,530504,สองห้อง,Song Hong
5305,530502,สองคอน,Song Khon
5305,530501,ฟากท่า,Fak Tha
5306,530602,บ้านโคก,Ban Khok
5306,530603,นาขุม,Na Khum
5306,530601,ม่วงเจ็ดต้น,Muang Chet Ton
5306,530604,บ่อเบี้ย,Bo Bia
5307,530701,ในเมือง,Nai Mueang
5307,530702,บ้านดารา,Ban Dara
5307,530706,บ้านหม้อ,Ban Mo
5307,530709,พญาแมน,Phaya Maen
5307,530707,ท่ามะเฟือง,Tha Mafueang
5307,530708,บ้านโคน,Ban Khon
5307,530705,คอรุม,Kho Rum
5307,530710,นาอิน,Na In
5307,530703,ไร่อ้อย,Rai Oi
5307,530704,ท่าสัก,Tha Sak
5307,530711,นายาง,Na Yang
5308,530801,ศรีพนมมาศ,Si Phanom Mat
5308,530808,ด่านแม่คำมัน,Dan Mae Kham Man
5308,530807,ทุ่งยั้ง,Thung Yang
5308,530805,ชัยจุมพล,Chai Chumphon
5308,530804,ฝายหลวง,Fai Luang
5308,530803,นานกกก,Na Nok Kok
5308,530806,ไผ่ล้อม,Phai Lom
5308,530802,แม่พูล,Mae Phun
5309,530904,น้ำพี้,Namphi
5309,530903,ป่าคาย,Pa Khai
5309,530901,ผักขวง,Phak Khuang
5309,530902,บ่อทอง,Bo Thong
5401,540101,ในเวียง,Nai Wiang
5401,540119,ร่องฟอง,Rong Fong
5401,540115,ทุ่งกวาว,Thung Kwao
5401,540120,กาญจนา,Kanchana
5401,540106,เหมืองหม้อ,Mueang Mo
5401,540102,นาจักร,Na Chak
5401,540105,ทุ่งโฮ้ง,Thung Hong
5401,540117,แม่ยม,Mae Yom
5401,540108,แม่หล่าย,Mae Lai
5401,540114,แม่คำมี,Mae Kham Mi
5401,540116,ท่าข้าม,Tha Kham
5401,540103,นาชำ,Nam Cham
5401,540113,วังหงษ์,Wang Hong
5401,540109,ห้วยม้า,Huai Ma
5401,540107,วังธง,Wang Thong
5401,540111,บ้านถิ่น,Ban Thin
5401,540110,ป่าแมต,Pa Maet
5401,540112,สวนเขื่อน,Suan Khuean
5401,540118,ช่อแฮ,Cho Hae
5401,540104,ป่าแดง,Pa Daeng
5402,540208,แม่ยางตาล,Mae Yang Tan
